x1,; x2,; x3,; x4,; x5,; x6,; x7,; x8,; x9,; x10,; x11,; x12,; x13,; x14,; x15,; x16,; x17,; x18,; x19,; x20,; x21,; x22,; x23,; x24,; x25,; x26,; x27,; x28,; x29,; x30,; x31,; x32,; x33,; x34,; x35,; x36,; x37,; x38,; x39,; x40,; x41,; x42,; x43,; x44,; x45,; x46,; x47,; x48,; x49,; x50,; x51,; x52,; x53,; x54,; x55,; x56,; x57,; x58,; x59,; x60,; x61,; x62,; x63,; x64,; x65,; x66,; x67,; x68,; x69,; x70,; x71,; x72,; x73,; x74,; x75,; x76,; x77,; x78,; x79,; x80,; x81,; x82,; x83,; x84,; x85,; x86,; x87,; x88,; x89,; x90,; x91,; x92,; x93,; x94,; x95,; x96,; x97,; x98,; x99,; x100,; x101,; x102,; x103,; x104,; x105,; x106,; x107,; x108,; x109,; x110,; x111,; x112,; x113,; x114,; x115,; x116,; x117,; x118,; x119,; x120,; y,; 
 1,08932;1,08942;1,08941;1,08942;1,08947;1,08932;1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08913; 
 1,08942;1,08941;1,08942;1,08947;1,08932;1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08913; 
 1,08941;1,08942;1,08947;1,08932;1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08911; 
 1,08942;1,08947;1,08932;1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08913; 
 1,08947;1,08932;1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08916; 
 1,08932;1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08911; 
 1,08932;1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08916; 
 1,08932;1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08917; 
 1,08937;1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08917; 
 1,08937;1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08917; 
 1,08936;1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08918; 
 1,08937;1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08917; 
 1,08937;1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08919; 
 1,08937;1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918; 
 1,08937;1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08918; 
 1,08937;1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08912; 
 1,08937;1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08913;1,08912; 
 1,0894;1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08913;1,08911;1,08912; 
 1,08935;1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08913;1,08911;1,08913;1,08908; 
 1,08935;1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08913;1,08911;1,08913;1,08916;1,08907; 
 1,08935;1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08913;1,08911;1,08913;1,08916;1,08911;1,08901; 
 1,08931;1,0893;1,08934;1,08935;1,08937;1,08937;1,08937;1,08937;1,08932;1,08931;1,08932;1,08922;1,08922;1,08926;1,08927;1,08927;1,08925;1,08924;1,08916;1,08916;1,08916;1,08917;1,08916;1,08916;1,08916;1,08922;1,08922;1,08926;1,08926;1,08927;1,08928;1,08935;1,08936;1,08937;1,08934;1,08934;1,08933;1,08933;1,08933;1,08933;1,08926;1,08927;1,08937;1,08935;1,08932;1,08933;1,08929;1,08928;1,08928;1,08928;1,08926;1,08926;1,08927;1,08926;1,08929;1,08926;1,08925;1,08916;1,08912;1,08912;1,08915;1,08914;1,08904;1,08904;1,08904;1,08908;1,08912;1,08914;1,08927;1,08928;1,08926;1,08926;1,08921;1,08921;1,0892;1,08916;1,08915;1,08912;1,08913;1,08911;1,08907;1,08908;1,08914;1,08918;1,08915;1,08912;1,0891;1,0891;1,08906;1,08905;1,08905;1,08905;1,08905;1,08905;1,08907;1,08906;1,08905;1,08905;1,08905;1,08906;1,08906;1,08908;1,08912;1,08908;1,08908;1,08913;1,08912;1,08913;1,08913;1,08921;1,08919;1,08923;1,08918;1,08913;1,08913;1,08911;1,08913;1,08916;1,08911;1,08916;1,08902; 
